cust_id,balance,balance_freq,purchases,oneoff_p,installments_p,cash_advance,p_freq,oneoff_p_freq,p_installments_freq,cash_advance_freq,cash_advance_trx,p_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
10721,763.327047,1.0,579.28,300.0,279.28,727.52546,0.5,0.166667,0.416667,0.083333,1.0,13.0,1200.0,635.871404,220.685812,0.0,12.0
10722,1495.801569,1.0,420.03,320.03,100.0,0.0,1.0,0.25,1.0,0.0,0.0,16.0,6600.0,1283.885302,389.191998,0.0,12.0
10723,7006.751866,1.0,328.92,328.92,0.0,9497.696525,0.166667,0.166667,0.0,0.666667,12.0,2.0,10000.0,659.559695,1400.681628,0.0,6.0
10724,4414.952906,1.0,419.64,0.0,419.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4200.0,467.204852,24302.09819,0.0,12.0
10725,255.052529,1.0,3267.03,1439.07,1827.96,0.0,1.0,1.0,1.0,0.0,0.0,101.0,6000.0,2841.850383,173.710118,1.0,12.0
10726,1167.045536,1.0,294.13,65.0,229.13,0.0,0.916667,0.083333,0.833333,0.0,0.0,12.0,1500.0,686.376349,266.50397,0.0,12.0
10727,3063.017462,1.0,0.0,0.0,0.0,3550.209696,0.0,0.0,0.0,0.166667,3.0,0.0,5500.0,757.537513,891.059927,0.0,12.0
10728,1546.216153,0.833333,0.0,0.0,0.0,2196.107878,0.0,0.0,0.0,0.166667,5.0,0.0,3000.0,247.706733,310.58347,0.0,6.0
10729,999.392635,1.0,0.0,0.0,0.0,2368.248319,0.0,0.0,0.0,0.333333,10.0,0.0,1500.0,1724.178215,301.346806,0.1,12.0
10730,3386.99251,1.0,171.92,171.92,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,5.0,4500.0,907.867126,912.269822,0.0,12.0
10731,963.572006,1.0,2210.97,1741.3,469.67,0.0,1.0,1.0,0.416667,0.0,0.0,50.0,9500.0,2946.752322,345.15359,0.0,12.0
10732,454.580913,1.0,1229.57,1229.57,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,16.0,2700.0,1125.497981,192.979922,0.0,12.0
10733,2572.508325,1.0,64.0,64.0,0.0,248.690762,0.083333,0.083333,0.0,0.083333,2.0,1.0,2800.0,373.433094,3945.38539,0.0,12.0
10734,2596.59993,1.0,0.0,0.0,0.0,1700.074178,0.0,0.0,0.0,0.5,9.0,0.0,3000.0,1794.421173,936.618592,0.0,12.0
10735,13763.47358,1.0,9670.84,6701.08,2969.76,1896.204934,1.0,0.75,1.0,0.166667,2.0,88.0,17500.0,24199.11108,3039.137305,0.083333,12.0
10736,1861.026633,1.0,7446.18,6376.98,1069.2,2817.03397,1.0,1.0,1.0,0.25,5.0,82.0,10000.0,10274.93122,528.241518,0.333333,12.0
10737,5422.456378,1.0,0.0,0.0,0.0,9972.234861,0.0,0.0,0.0,0.166667,2.0,0.0,14000.0,1661.693077,1949.814235,0.0,12.0
10738,838.616485,1.0,375.57,375.57,0.0,99.587515,0.25,0.25,0.0,0.083333,1.0,3.0,6000.0,779.057364,179.42685,0.0,12.0
10739,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,1.0,0.0,0.0,71.0,3000.0,4843.737867,177.051156,0.454545,12.0
10740,88.823762,1.0,291.65,0.0,291.65,0.0,0.75,0.0,0.666667,0.0,0.0,10.0,8000.0,341.378477,209.317582,0.083333,12.0
10741,821.916526,0.857143,1386.4,1386.4,0.0,0.0,0.285714,0.285714,0.0,0.0,0.0,3.0,1500.0,238.348011,154.555561,0.0,7.0
10742,3714.539663,1.0,1307.16,1307.16,0.0,4245.840374,1.0,1.0,0.0,0.333333,4.0,24.0,5000.0,1529.771263,1212.951385,0.0,12.0
10743,7811.234174,1.0,0.0,0.0,0.0,6372.109273,0.0,0.0,0.0,0.333333,8.0,0.0,16000.0,2322.058763,1831.024986,0.0,12.0
10744,1024.761905,1.0,77.99,77.99,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,1200.0,555.23373,303.743033,0.0,12.0
10745,2386.932058,1.0,861.79,181.81,679.98,457.699229,0.333333,0.166667,0.166667,0.083333,1.0,7.0,6000.0,6532.686986,634.388953,0.083333,12.0
10746,15.492415,1.0,65.0,65.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,19.221233,67.643963,0.0,12.0
10747,2643.876192,0.818182,798.34,277.0,521.34,3206.809796,0.5,0.25,0.416667,0.166667,2.0,19.0,4500.0,728.056878,769.627647,0.0,12.0
10748,4881.822347,1.0,0.0,0.0,0.0,223.953042,0.0,0.0,0.0,0.25,3.0,0.0,8500.0,1227.062915,1208.463027,0.0,12.0
10749,1855.212121,1.0,32.22,32.22,0.0,37.743145,0.083333,0.083333,0.0,0.083333,1.0,1.0,2000.0,349.584645,695.503633,0.0,12.0
10750,13774.74154,1.0,404.24,0.0,404.24,3369.474535,0.25,0.0,0.25,0.5,7.0,3.0,14500.0,3167.870886,3533.4648,0.0,12.0
10751,251.151609,0.363636,0.0,0.0,0.0,1084.813197,0.0,0.0,0.0,0.166667,4.0,0.0,1200.0,3597.140559,308.399887,0.333333,12.0
10752,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0.0,37.0,6500.0,3609.323897,416.412205,0.0,12.0
10753,6713.551391,1.0,7590.08,7403.57,186.51,1596.569821,0.666667,0.666667,0.166667,0.166667,4.0,81.0,10000.0,2344.430467,4676.633767,0.0,12.0
10754,2398.26262,1.0,0.0,0.0,0.0,722.361498,0.0,0.0,0.0,0.416667,8.0,0.0,6000.0,738.312743,879.041116,0.0,12.0
10755,1433.857464,1.0,1613.74,800.87,812.87,0.0,1.0,0.416667,0.833333,0.0,0.0,37.0,1500.0,1361.684623,1854.077627,0.0,12.0
10756,142.406825,1.0,1214.74,574.33,640.41,0.0,1.0,0.333333,1.0,0.0,0.0,48.0,11000.0,941.91753,180.400442,0.75,12.0
10757,660.397749,1.0,776.89,698.99,77.9,0.0,0.166667,0.083333,0.083333,0.0,0.0,2.0,1500.0,487.294072,215.007957,0.0,12.0
10758,4834.586867,1.0,0.0,0.0,0.0,56.747353,0.0,0.0,0.0,0.1,1.0,0.0,5500.0,874.365824,1582.515056,0.0,10.0
10759,2571.284657,1.0,0.0,0.0,0.0,259.611243,0.0,0.0,0.0,0.416667,7.0,0.0,2750.0,750.534962,883.249328,0.0,12.0
10760,492.916599,1.0,4371.82,2765.16,1606.66,0.0,1.0,0.916667,1.0,0.0,0.0,97.0,20000.0,3603.230966,207.887409,0.583333,12.0
10761,2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4.0,46.0,6500.0,1427.725762,1342.185961,0.0,12.0
10762,7715.659048,1.0,0.0,0.0,0.0,6182.982033,0.0,0.0,0.0,1.0,62.0,0.0,11500.0,1777.003806,2412.544026,0.0,12.0
10763,0.25571,0.090909,24.0,0.0,24.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,9.533313,8.8426,0.0,12.0
10764,95.865855,0.363636,1123.58,1123.58,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,9.0,1500.0,3245.496885,142.868781,0.0,12.0
10765,1439.343061,0.909091,571.91,571.91,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,2100.0,2573.55754,756.220978,0.0,12.0
10766,5603.045332,1.0,0.0,0.0,0.0,2909.490912,0.0,0.0,0.0,0.416667,6.0,0.0,7500.0,6135.140807,2279.351491,0.0,12.0
10767,1.691842,1.0,0.0,0.0,0.0,1148.820355,0.0,0.0,0.0,0.166667,3.0,0.0,1500.0,3.500505,8.56154,0.0,6.0
10768,83.279345,1.0,1080.11,0.0,1080.11,0.0,1.0,0.0,1.0,0.0,0.0,23.0,9000.0,1065.332527,178.115434,1.0,12.0
10769,1157.168369,1.0,0.0,0.0,0.0,1249.682243,0.0,0.0,0.0,0.583333,10.0,0.0,3000.0,264.548484,326.316359,0.0,12.0
10770,1560.533094,0.777778,749.57,209.77,539.8,4096.907903,0.666667,0.222222,0.444444,0.666667,19.0,7.0,6000.0,617.46628,414.824247,0.0,9.0
10771,1575.508838,0.875,0.0,0.0,0.0,1977.834772,0.0,0.0,0.0,0.125,1.0,0.0,2500.0,260.843536,325.312921,0.0,8.0
10772,1544.979869,1.0,880.19,0.0,927.45,0.0,1.0,0.0,1.0,0.0,0.0,46.0,1500.0,1189.503063,1104.152962,0.0,12.0
10773,1350.286625,1.0,642.33,642.33,0.0,0.0,0.5,0.5,0.0,0.0,0.0,12.0,9000.0,323.683167,344.973051,0.0,12.0
10774,1261.488342,1.0,890.2,890.2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,9.0,3000.0,302.073647,330.87851,0.0,12.0
10775,1274.851959,1.0,1798.24,144.86,1653.38,756.233501,1.0,0.166667,0.916667,0.166667,3.0,17.0,1500.0,1340.224464,1732.955307,0.0,12.0
10776,1646.715644,1.0,2720.68,2580.19,140.49,0.0,1.0,0.833333,0.666667,0.0,0.0,49.0,5000.0,2800.406648,357.591488,0.0,12.0
10777,3121.267822,0.888889,4139.56,4139.56,0.0,3607.406242,0.333333,0.333333,0.0,0.222222,3.0,8.0,9000.0,1600.272221,597.159149,0.0,9.0
10779,3406.473855,1.0,1140.0,0.0,1140.0,0.0,0.5,0.0,0.5,0.0,0.0,6.0,3650.0,2541.196672,2559.345,0.0,12.0
10780,4006.206157,1.0,169.28,0.0,169.28,2868.734582,0.583333,0.0,0.583333,0.25,7.0,7.0,6000.0,1553.157125,988.712621,0.0,12.0
10781,915.424422,0.857143,0.0,0.0,0.0,2454.439476,0.0,0.0,0.0,0.428571,6.0,0.0,1200.0,1665.025645,247.205901,0.0,7.0
10782,4193.283047,1.0,183.7,183.7,0.0,1585.714709,0.25,0.25,0.0,0.166667,4.0,4.0,10500.0,1030.093462,1116.001393,0.0,12.0
10783,10397.09989,1.0,0.0,0.0,0.0,4045.620171,0.0,0.0,0.0,0.25,6.0,0.0,13000.0,3222.169406,2818.707479,0.0,12.0
10784,2830.364475,1.0,1412.76,0.0,1412.76,2045.094842,1.0,0.0,1.0,0.416667,6.0,25.0,5000.0,6940.278105,759.346966,0.0,12.0
10785,5499.895765,1.0,0.0,0.0,0.0,485.269985,0.0,0.0,0.0,0.333333,6.0,0.0,6000.0,1445.294493,2703.217084,0.0,12.0
10786,815.427615,1.0,1936.01,1471.04,464.97,232.292989,0.916667,0.5,1.0,0.083333,1.0,27.0,2000.0,1759.115089,232.076866,0.0,12.0
10787,756.041971,0.875,2486.1,2052.75,433.35,0.0,0.875,0.875,0.5,0.0,0.0,33.0,4000.0,948.092359,1356.087629,0.0,8.0
10788,5271.415483,1.0,0.0,0.0,0.0,2193.804998,0.0,0.0,0.0,0.25,7.0,0.0,6500.0,1479.003541,1321.46938,0.0,12.0
10789,23.276656,0.636364,796.56,0.0,796.56,0.0,1.0,0.0,1.0,0.0,0.0,13.0,4000.0,912.478311,102.895907,0.636364,12.0
10790,5639.464394,1.0,717.18,399.15,318.03,3856.971744,0.416667,0.166667,0.25,0.75,16.0,7.0,7000.0,1460.652254,1540.175186,0.0,12.0
10791,5308.90635,1.0,0.0,0.0,0.0,4954.608429,0.0,0.0,0.0,0.5,21.0,0.0,9500.0,1334.749456,1272.080547,0.0,12.0
10792,62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3000.0,2941.300379,280.618072,0.0,12.0
10793,2052.32561,1.0,0.0,0.0,0.0,200.266788,0.0,0.0,0.0,0.333333,5.0,0.0,2000.0,529.203224,1501.874974,0.0,12.0
10794,56.720267,0.818182,260.0,260.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,278.975102,92.072121,0.0,12.0
10795,1121.068043,1.0,0.0,0.0,0.0,56.461201,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,236.09244,351.184105,0.0,12.0
10796,9470.18498,1.0,49.19,0.0,49.19,4078.303778,0.416667,0.0,0.416667,0.25,6.0,5.0,12000.0,2230.957196,2672.605531,0.0,12.0
10797,2388.503738,1.0,4021.29,2303.6,1717.69,2075.781347,1.0,1.0,0.5,0.333333,4.0,44.0,5000.0,2851.045852,794.323892,0.0,12.0
10798,1955.179305,1.0,503.45,503.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,10500.0,685.660178,495.65428,0.0,12.0
10799,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,1.0,0.0,0.0,78.0,8500.0,4301.600928,186.739077,1.0,12.0
10800,2027.896903,1.0,933.5,933.5,0.0,1160.28334,0.083333,0.083333,0.0,0.083333,2.0,1.0,3000.0,393.417404,462.153221,0.0,12.0
10801,1252.58309,1.0,1163.93,950.03,213.9,0.0,0.833333,0.75,0.416667,0.0,0.0,22.0,5000.0,0.0,,0.0,12.0
10803,1822.43199,1.0,177.23,70.26,106.97,0.0,0.083333,0.083333,0.083333,0.0,0.0,3.0,2500.0,1136.340121,428.353499,0.0,12.0
10804,1557.750089,1.0,283.6,204.27,79.33,0.0,0.25,0.125,0.125,0.0,0.0,2.0,5000.0,424.829757,282.152847,0.0,8.0
10805,3879.064446,1.0,9796.28,9536.28,260.0,1959.013493,1.0,0.833333,0.583333,0.166667,2.0,45.0,19000.0,12667.90527,968.363741,0.333333,12.0
10806,708.509086,1.0,2109.61,1734.61,375.0,366.008558,1.0,0.583333,1.0,0.166667,3.0,19.0,6500.0,4591.162882,296.681069,0.181818,12.0
10807,2748.60877,1.0,0.0,0.0,0.0,434.319424,0.0,0.0,0.0,0.166667,4.0,0.0,3000.0,808.881566,1663.969183,0.0,12.0
10808,4343.537475,1.0,1326.3,1326.3,0.0,1123.247578,1.0,1.0,0.0,0.166667,2.0,23.0,4500.0,1373.689245,3414.220124,0.0,12.0
10809,8646.143734,1.0,0.0,0.0,0.0,10204.12284,0.0,0.0,0.0,0.416667,9.0,0.0,10000.0,11192.8048,3427.635445,0.0,12.0
10810,90.445498,0.454545,0.0,0.0,0.0,729.325692,0.0,0.0,0.0,0.166667,2.0,0.0,3500.0,79.242572,81.716644,0.0,12.0
10811,9164.724752,1.0,3407.69,2074.16,1333.53,2063.860557,1.0,0.833333,1.0,0.166667,5.0,77.0,9500.0,0.0,,0.0,12.0
10812,298.592251,1.0,1804.09,620.16,1183.93,327.479813,0.916667,0.916667,0.666667,0.25,3.0,27.0,7500.0,1672.051219,190.893951,0.181818,12.0
10813,88.242406,0.636364,758.31,0.0,758.31,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,6000.0,501.41401,83.041019,0.416667,12.0
10814,14.731998,0.818182,121.5,0.0,121.5,0.0,0.818182,0.0,0.818182,0.0,0.0,9.0,4000.0,137.148597,125.135021,0.0,11.0
10815,5211.229218,1.0,0.0,0.0,0.0,2316.206642,0.0,0.0,0.0,0.416667,10.0,0.0,5500.0,1009.545319,2092.29409,0.0,12.0
10816,835.007085,0.75,90.39,90.39,0.0,1160.459619,0.125,0.125,0.0,0.125,1.0,1.0,1500.0,254.561828,152.221816,0.0,8.0
10817,2302.479845,1.0,0.0,0.0,0.0,861.574218,0.0,0.0,0.0,0.75,9.0,0.0,2600.0,0.0,,0.0,12.0
10818,1782.997768,0.909091,0.0,0.0,0.0,16037.32794,0.0,0.0,0.0,0.416667,11.0,0.0,10000.0,15923.28722,517.595201,0.0,12.0
10819,2435.823938,1.0,749.3,393.5,355.8,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,8500.0,2501.125038,541.51241,0.0,12.0
10820,10.096031,1.0,184.92,0.0,184.92,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,185.189285,129.992635,0.545455,12.0
10821,1524.409377,1.0,70.0,0.0,70.0,640.711949,0.166667,0.0,0.166667,0.5,9.0,2.0,1500.0,973.097522,1263.139657,0.0,12.0
10822,1819.529197,1.0,219.26,219.26,0.0,977.92638,0.25,0.25,0.0,0.333333,7.0,5.0,2500.0,518.949471,1223.335721,0.0,12.0
10823,4.607593,0.181818,44.55,44.55,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,267.147917,88.028446,0.0,12.0
10824,644.530629,1.0,268.68,0.0,268.68,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1200.0,1557.68946,438.318992,0.166667,12.0
10825,147.180819,0.636364,0.0,0.0,0.0,1843.426883,0.0,0.0,0.0,0.166667,6.0,0.0,2600.0,0.0,,0.0,12.0
10826,197.555397,1.0,1876.8,0.0,1876.8,0.0,1.0,0.0,1.0,0.0,0.0,12.0,5000.0,1715.207478,163.663033,1.0,12.0
10827,1716.622291,1.0,455.76,36.0,419.76,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,1700.0,881.425823,1066.801936,0.0,12.0
10828,26.680023,0.545455,520.5,0.0,520.5,0.0,0.5,0.0,0.5,0.0,0.0,15.0,4000.0,551.370293,88.814191,0.454545,12.0
10829,5359.980872,1.0,0.0,0.0,0.0,1113.868654,0.0,0.0,0.0,0.25,3.0,0.0,6000.0,638.144031,12866.94167,0.0,12.0
10830,772.54691,1.0,8519.02,8003.21,515.81,237.066662,1.0,1.0,1.0,0.083333,1.0,117.0,17500.0,5828.994002,270.774147,0.833333,12.0
10831,83.477053,0.181818,0.0,0.0,0.0,2654.856157,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,12902.18813,1791.729021,0.5,12.0
10832,2654.816967,1.0,0.0,0.0,0.0,3469.664606,0.0,0.0,0.0,0.25,27.0,0.0,4000.0,3225.132002,1689.935969,0.0,12.0
10833,81.762162,0.909091,777.04,521.46,255.58,0.0,0.833333,0.5,0.75,0.0,0.0,20.0,7500.0,753.811533,162.763716,0.0,12.0
10834,1373.277423,0.818182,0.0,0.0,0.0,2739.66574,0.0,0.0,0.0,0.166667,2.0,0.0,3300.0,0.0,,0.0,12.0
10835,1773.445786,1.0,4504.25,2986.66,1517.59,0.0,0.5,0.5,0.416667,0.0,0.0,37.0,8500.0,278.70437,561.333282,0.0,12.0
10836,227.07351,1.0,2370.01,1682.03,687.98,0.0,1.0,0.333333,1.0,0.0,0.0,35.0,4200.0,1948.361057,162.995748,0.833333,12.0
10837,155.924331,0.818182,517.14,460.57,56.57,0.0,0.416667,0.25,0.166667,0.0,0.0,7.0,3000.0,369.733274,131.403254,0.0,12.0
10838,4767.644535,1.0,806.0,481.0,325.0,1705.723287,1.0,0.083333,1.0,0.166667,3.0,25.0,8000.0,880.198403,2203.284474,0.0,12.0
10839,2574.852985,1.0,578.66,578.66,0.0,6390.668135,1.0,1.0,0.0,0.272727,4.0,12.0,9500.0,3219.440365,728.739114,0.0,11.0
10840,3405.005439,1.0,8.4,8.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,10500.0,1015.698271,795.091125,0.0,12.0
10841,3517.561446,1.0,173.69,173.69,0.0,3122.99024,0.166667,0.166667,0.0,0.416667,6.0,2.0,5000.0,5091.300312,796.031998,0.0,12.0
10843,1748.546186,1.0,74.98,74.98,0.0,216.032736,0.166667,0.166667,0.0,0.25,5.0,2.0,1800.0,650.440749,572.683934,0.0,12.0
10844,4.503251,0.181818,60.24,0.0,60.24,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,471.23242,110.528523,0.5,12.0
10845,2717.915641,1.0,1500.0,1500.0,0.0,475.122697,0.083333,0.083333,0.0,0.083333,1.0,2.0,4600.0,949.592719,885.376298,0.0,12.0
10846,1841.359829,1.0,2280.58,0.0,2280.58,0.0,1.0,0.0,0.916667,0.0,0.0,20.0,1800.0,2463.113969,1947.918485,0.0,12.0
10847,1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5.0,0.0,3000.0,712.803089,316.461916,0.0,12.0
10848,674.817091,1.0,1152.83,0.0,1152.83,0.0,1.0,0.0,1.0,0.0,0.0,21.0,7000.0,0.0,,0.0,12.0
10849,2406.569238,1.0,0.0,0.0,0.0,94.706407,0.0,0.0,0.0,0.25,4.0,0.0,2400.0,314.272712,10774.73572,0.0,12.0
10850,285.308422,0.181818,0.0,0.0,0.0,2644.698717,0.0,0.0,0.0,0.166667,7.0,0.0,3000.0,248.742811,572.390099,0.0,12.0
10852,1011.110679,1.0,186.11,61.11,125.0,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,3000.0,634.853367,227.160721,0.0,12.0
10853,1358.890643,1.0,89.9,28.0,61.9,0.0,0.333333,0.083333,0.166667,0.0,0.0,4.0,7000.0,323.344372,409.65366,0.0,12.0
10854,1392.773202,1.0,221.61,221.61,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,8.0,1700.0,369.345758,294.377252,0.0,12.0
10855,487.584965,0.727273,4768.27,4768.27,0.0,0.0,0.727273,0.727273,0.0,0.0,0.0,27.0,2500.0,1980.213325,149.493574,0.454545,11.0
10856,1892.439622,1.0,86.7,86.7,0.0,92.435934,0.166667,0.166667,0.0,0.083333,2.0,2.0,2000.0,534.092827,1069.925154,0.0,12.0
10857,3957.419199,1.0,1162.63,1021.67,140.96,3808.247988,0.5,0.416667,0.166667,0.666667,21.0,14.0,7500.0,1476.991573,1451.018556,0.0,12.0
10858,920.968431,1.0,977.38,615.99,361.39,0.0,0.833333,0.25,0.833333,0.0,0.0,18.0,3350.0,549.396517,266.850585,0.0,12.0
10859,227.781773,1.0,1497.82,690.57,807.25,0.0,1.0,0.333333,0.833333,0.0,0.0,31.0,3500.0,342.79543,183.964777,0.090909,12.0
10860,4270.148411,0.888889,363.0,363.0,0.0,5307.322893,0.111111,0.111111,0.0,0.555556,11.0,2.0,5500.0,1250.695005,2070.907379,0.0,9.0
10861,4115.739163,1.0,0.0,0.0,0.0,540.251858,0.0,0.0,0.0,0.25,3.0,0.0,8500.0,1006.261579,1313.531481,0.0,12.0
10862,1375.845223,1.0,0.0,0.0,0.0,112.680045,0.0,0.0,0.0,0.25,3.0,0.0,1500.0,306.606914,736.789619,0.0,12.0
10863,1300.593766,1.0,0.0,0.0,0.0,513.664928,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,386.660071,396.635432,0.0,12.0
10864,1437.895562,1.0,350.0,0.0,350.0,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,0.0,,0.0,12.0
10865,1304.357015,1.0,1488.8,987.68,501.12,858.516418,0.833333,0.25,0.583333,0.166667,2.0,21.0,2000.0,612.674919,341.524735,0.0,12.0
10866,1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3.0,18.0,4500.0,2899.141015,464.139521,0.0,12.0
10867,938.177781,1.0,1288.42,0.0,1288.42,0.0,0.916667,0.0,0.916667,0.0,0.0,23.0,1500.0,1018.536172,196.720403,0.0,12.0
10868,129.3741,1.0,1102.72,0.0,1102.72,0.0,1.0,0.0,1.0,0.0,0.0,15.0,4000.0,1123.51632,178.44023,0.833333,12.0
10869,161.198861,1.0,536.68,103.0,433.68,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,1000.0,280.826685,165.304588,0.090909,12.0
10870,825.977042,1.0,0.0,0.0,0.0,904.460261,0.0,0.0,0.0,0.166667,4.0,0.0,2500.0,522.917982,170.397605,0.0,12.0
10871,230.359954,1.0,2163.12,1383.12,780.0,0.0,1.0,1.0,0.333333,0.0,0.0,23.0,4000.0,0.0,,0.0,12.0
10872,3616.993845,0.888889,0.0,0.0,0.0,4947.781762,0.0,0.0,0.0,0.555556,7.0,0.0,5500.0,529.726072,1294.501736,0.0,9.0
10873,8220.740014,1.0,5197.22,4001.41,1195.81,18857.05847,1.0,0.571429,0.857143,1.0,25.0,15.0,13000.0,12886.44123,1287.324868,0.2,7.0
10874,4438.521324,1.0,591.84,109.16,482.68,564.365429,0.636364,0.181818,0.454545,0.272727,3.0,11.0,17000.0,5552.601399,1094.486286,0.0,11.0
10875,2210.404961,1.0,1790.64,1358.4,432.24,1660.66756,1.0,0.833333,1.0,0.75,18.0,52.0,10500.0,8862.839094,478.820544,0.0,12.0
10876,2315.003636,1.0,0.0,0.0,0.0,3253.033658,0.0,0.0,0.0,0.666667,27.0,0.0,3000.0,2467.952091,986.843214,0.0,12.0
10877,1255.779743,1.0,385.0,385.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,0.0,,0.0,12.0
10878,62.596086,1.0,475.0,0.0,475.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,408.132037,170.451899,0.9,12.0
10879,5280.649637,1.0,0.0,0.0,0.0,1786.833644,0.0,0.0,0.0,0.333333,4.0,0.0,6000.0,1648.300986,1264.637138,0.0,12.0
10880,170.907823,0.909091,1366.3,1366.3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,11.0,2000.0,3453.112338,139.388035,0.4,12.0
10881,1271.212003,0.909091,76.94,76.94,0.0,0.0,0.181818,0.181818,0.0,0.0,0.0,2.0,1500.0,257.110005,277.714185,0.0,11.0
10882,11083.32542,1.0,2126.7,2026.7,100.0,1622.219455,0.5,0.25,0.416667,0.5,7.0,10.0,15000.0,2494.033369,2642.937347,0.0,12.0
10883,992.599867,1.0,100.0,100.0,0.0,593.181763,0.083333,0.083333,0.0,0.166667,3.0,1.0,1200.0,0.0,,0.0,12.0
10884,10131.00055,1.0,0.0,0.0,0.0,3330.326162,0.0,0.0,0.0,0.166667,5.0,0.0,14500.0,4056.944212,2592.311811,0.0,12.0
10885,4419.30294,1.0,12551.95,10901.24,1650.71,14896.54051,1.0,0.666667,1.0,0.5,19.0,122.0,17000.0,31698.41902,1448.585054,0.416667,12.0
10886,2173.621597,1.0,200.0,200.0,0.0,201.404735,0.083333,0.083333,0.0,0.25,4.0,1.0,8000.0,495.968187,502.765453,0.0,12.0
10887,9901.685569,1.0,2190.95,832.49,1358.46,1913.350112,1.0,0.416667,0.916667,0.25,4.0,43.0,11500.0,2972.248185,2849.235124,0.0,12.0
10888,2320.309453,1.0,2896.05,2209.21,686.84,187.030671,1.0,0.916667,0.916667,0.083333,1.0,90.0,13500.0,1341.195566,559.284909,0.0,12.0
10889,910.072514,1.0,18.05,0.0,18.05,19.118837,0.083333,0.0,0.083333,0.083333,1.0,1.0,1000.0,233.886707,230.806229,0.0,12.0
10890,1374.460976,1.0,1990.81,0.0,1990.81,0.0,1.0,0.0,0.916667,0.0,0.0,31.0,5000.0,0.0,,0.0,12.0
10891,0.0,0.0,199.88,0.0,199.88,0.0,0.75,0.0,0.75,0.0,0.0,14.0,4000.0,0.0,,0.0,12.0
10892,268.493643,1.0,4917.48,3300.1,1617.38,0.0,1.0,0.25,1.0,0.0,0.0,31.0,13500.0,3552.167671,78.898037,0.375,12.0
10893,1827.200326,1.0,1325.27,1161.66,163.61,0.0,0.75,0.5,0.416667,0.0,0.0,21.0,4000.0,666.371943,531.303374,0.0,12.0
10894,1029.66874,1.0,1448.59,1229.0,219.59,1070.165399,0.666667,0.25,0.5,0.166667,2.0,18.0,1200.0,3008.279166,1054.339431,0.083333,12.0
10895,993.533549,1.0,851.68,0.0,851.68,1515.648089,0.833333,0.0,0.75,0.083333,4.0,12.0,1500.0,1660.242557,512.342306,0.0,12.0
10896,3150.679884,1.0,0.0,0.0,0.0,365.816939,0.0,0.0,0.0,0.416667,5.0,0.0,3500.0,819.246481,805.478131,0.0,12.0
10897,11654.55492,1.0,463.0,74.0,389.0,3096.807933,0.583333,0.083333,0.416667,0.416667,17.0,7.0,12500.0,3024.60947,5148.045052,0.0,12.0
10898,1254.970145,1.0,769.34,769.34,0.0,2234.780695,0.166667,0.166667,0.0,0.333333,7.0,3.0,7000.0,0.0,,0.0,12.0
