enrollee_id,city,city_development_index,gender,relevant_exp,enrolled_university,edu_level,major_discipline,exp,company_size,company_type,last_new_job,training_hours,target,Xgrp
17358,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40.0,0,train
21933,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11.0,0,train
7342,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,11,,,3,102.0,0,train
5630,city_21,0.624,Male,No,Full time course,Graduate,STEM,2,,,never,100.0,0,train
24152,city_83,0.923,Male,No,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30.0,0,train
17762,city_103,0.92,,No,no_enrollment,High School,,5,,,1,20.0,1,train
4310,city_103,0.92,,Has,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4.0,0,train
5142,city_16,0.91,,No,no_enrollment,Primary School,,5,,,never,15.0,0,train
22319,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,<1,,,1,14.0,1,train
30912,city_83,0.923,Male,No,no_enrollment,Primary School,,1,,Pvt Ltd,never,103.0,0,train
20976,city_160,0.92,Male,Has,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40.0,0,train
13150,city_16,0.91,Male,Has,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27.0,0,train
12206,city_114,0.926,Male,No,no_enrollment,High School,,10,100-500,Pvt Ltd,>4,46.0,0,train
9407,city_114,0.926,Male,Has,no_enrollment,High School,,7,50-99,Pvt Ltd,>4,110.0,0,train
13152,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96.0,0,train
1069,city_103,0.92,,Has,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57.0,0,train
25418,city_160,0.92,Male,Has,Full time course,Graduate,STEM,6,,,1,240.0,0,train
22689,city_98,0.949,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42.0,0,train
5104,city_75,0.939,Male,Has,no_enrollment,Masters,STEM,7,,,1,16.0,1,train
13994,city_12,0.64,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40.0,1,train
27064,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94.0,0,train
14598,city_37,0.794,,No,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160.0,0,train
9571,city_173,0.878,Male,No,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25.0,0,train
30854,city_43,0.516,Male,Has,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11.0,0,train
25290,city_173,0.878,,Has,no_enrollment,High School,,<1,100-500,Pvt Ltd,1,29.0,0,train
29640,city_90,0.698,Male,Has,no_enrollment,Graduate,STEM,8,,,1,23.0,0,train
17519,city_142,0.727,Male,Has,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113.0,0,train
12111,city_73,0.754,,Has,no_enrollment,Graduate,STEM,15,,,2,56.0,0,train
6085,city_104,0.924,Male,No,Full time course,Graduate,STEM,2,,,1,39.0,1,train
27277,city_103,0.92,,No,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20.0,0,train
31692,city_160,0.92,Male,Has,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40.0,0,train
6052,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56.0,0,train
18161,city_145,0.555,,No,Full time course,Graduate,STEM,4,,,1,106.0,0,train
12934,city_114,0.926,Male,Has,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64.0,0,train
30400,city_73,0.754,Male,Has,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51.0,0,train
26419,city_67,0.855,Female,Has,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41.0,0,train
4188,city_103,0.92,,Has,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150.0,0,train
12117,city_74,0.579,Male,Has,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320.0,0,train
28847,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,7,,,never,20.0,0,train
30472,city_21,0.624,Male,No,Full time course,,,4,1000-4999,Pvt Ltd,1,9.0,1,train
32534,city_102,0.804,Male,Has,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74.0,0,train
22395,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,3,,Public Sector,1,129.0,1,train
4876,city_67,0.855,Female,Has,no_enrollment,Masters,STEM,10,,,1,42.0,0,train
25182,city_61,0.913,,No,no_enrollment,High School,,2,100-500,Pvt Ltd,never,58.0,0,train
26135,city_103,0.92,Male,No,Full time course,High School,,3,,,1,126.0,1,train
7517,city_103,0.92,,No,no_enrollment,High School,,4,,,1,45.0,1,train
2793,city_83,0.923,Male,Has,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166.0,0,train
25174,city_61,0.913,Male,Has,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110.0,0,train
5593,city_103,0.92,Male,Has,Full time course,Graduate,STEM,>20,,,1,37.0,0,train
14003,city_102,0.804,Female,Has,Part time course,Graduate,STEM,2,,,1,95.0,1,train
33057,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,29.0,1,train
30484,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31.0,0,train
14688,city_116,0.743,Male,No,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97.0,0,train
25459,city_114,0.926,Male,No,no_enrollment,Primary School,,3,,,never,16.0,0,train
23657,city_103,0.92,Male,No,no_enrollment,Primary School,,4,,,never,14.0,0,train
20322,city_102,0.804,Male,Has,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206.0,0,train
22194,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,204.0,0,train
31401,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116.0,0,train
14914,city_102,0.804,,Has,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161.0,0,train
20376,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,25.0,1,train
27530,city_103,0.92,,Has,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94.0,0,train
24701,city_103,0.92,,Has,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16.0,0,train
6790,city_90,0.698,Male,Has,Full time course,Masters,STEM,15,,,1,100.0,0,train
10102,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107.0,0,train
10338,city_157,0.769,Male,Has,Part time course,Masters,STEM,11,,,1,17.0,0,train
15701,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140.0,0,train
21218,city_75,0.939,Male,Has,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75.0,0,train
1586,city_75,0.939,,Has,no_enrollment,High School,,6,,,1,59.0,0,train
9189,city_23,0.899,,Has,no_enrollment,High School,,6,50-99,,1,146.0,0,train
13788,city_93,0.865,,No,no_enrollment,,,3,,,never,302.0,0,train
10752,city_67,0.855,Female,Has,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42.0,1,train
28406,city_103,0.92,,Has,no_enrollment,Graduate,No Major,14,,Pvt Ltd,1,131.0,0,train
26320,city_94,0.698,,Has,Part time course,High School,,9,,,4,74.0,0,train
17460,city_16,0.91,Female,Has,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22.0,0,train
18657,city_102,0.804,,No,no_enrollment,Graduate,STEM,3,,,never,53.0,1,train
9384,city_61,0.913,Male,Has,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143.0,0,train
4269,city_67,0.855,Female,Has,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72.0,0,train
14935,city_103,0.92,Male,Has,no_enrollment,High School,,11,500-999,Pvt Ltd,1,7.0,0,train
28033,city_136,0.897,Male,No,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182.0,0,train
1568,city_99,0.915,Male,Has,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50.0,0,train
15465,city_100,0.887,Male,Has,no_enrollment,High School,,2,50-99,Public Sector,1,82.0,0,train
26233,city_16,0.91,Male,Has,,Graduate,STEM,2,10000+,Pvt Ltd,1,58.0,0,train
24729,city_104,0.924,,Has,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,94.0,0,train
29440,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,<10,,2,60.0,1,train
32652,city_65,0.802,Male,Has,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124.0,0,train
28556,city_149,0.6890000000000001,,No,no_enrollment,Primary School,,2,,,2,46.0,0,train
12875,city_152,0.698,Male,No,Full time course,Masters,STEM,3,,NGO,2,57.0,1,train
21078,city_160,0.92,Female,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17.0,0,train
30331,city_103,0.92,,Has,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101.0,0,train
5899,city_150,0.698,Male,No,no_enrollment,Primary School,,3,,Pvt Ltd,never,31.0,0,train
22787,city_136,0.897,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,36.0,0,train
27435,city_36,0.893,Male,Has,Part time course,Graduate,STEM,15,,,4,198.0,0,train
2855,city_16,0.91,Male,No,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31.0,0,train
18385,city_11,0.55,,Has,,Masters,STEM,9,50-99,Pvt Ltd,1,12.0,0,train
27866,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31.0,0,train
7328,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,20,,,>4,26.0,1,train
24807,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55.0,0,train
27113,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,11,,,>4,8.0,1,train
6008,city_16,0.91,Male,Has,no_enrollment,High School,,>20,100-500,Pvt Ltd,>4,38.0,0,train
760,city_23,0.899,Male,Has,no_enrollment,Graduate,Humanities,16,,,2,8.0,0,train
2990,city_173,0.878,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32.0,1,train
28229,city_40,0.7759999999999999,Male,Has,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51.0,0,train
4162,city_102,0.804,Male,Has,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22.0,0,train
27326,city_114,0.926,Male,Has,Full time course,High School,,7,,,1,17.0,0,train
604,city_16,0.91,Male,No,,,,3,,,never,24.0,0,train
2194,city_23,0.899,Male,Has,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,19.0,0,train
21564,city_21,0.624,Male,Has,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46.0,1,train
17432,city_16,0.91,Female,Has,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15.0,0,train
13952,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,>20,,,>4,23.0,1,train
1988,city_36,0.893,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38.0,0,train
23691,city_21,0.624,,No,Full time course,Masters,STEM,4,,,never,46.0,1,train
10481,city_102,0.804,,No,Full time course,Graduate,Business Degree,<1,,,never,214.0,0,train
8540,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52.0,0,train
8806,city_103,0.92,Female,No,no_enrollment,Graduate,STEM,<1,,,never,22.0,1,train
15468,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65.0,0,train
32747,city_160,0.92,,Has,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64.0,0,train
1297,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86.0,0,train
4075,city_100,0.887,Male,No,Full time course,Graduate,STEM,4,,,1,52.0,1,train
12772,city_136,0.897,,Has,no_enrollment,Masters,STEM,14,,,>4,21.0,0,train
22517,city_114,0.926,Male,No,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86.0,0,train
26388,city_136,0.897,Male,No,Full time course,Masters,STEM,5,,,4,288.0,1,train
30676,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53.0,0,train
18376,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,17,50-99,,1,60.0,0,train
10970,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,18,,,>4,178.0,0,train
29961,city_75,0.939,Male,Has,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166.0,0,train
5136,city_104,0.924,Male,Has,no_enrollment,Phd,Humanities,>20,,,1,62.0,0,train
20369,city_21,0.624,Male,Has,Full time course,Graduate,STEM,7,10000+,,1,35.0,0,train
23505,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106.0,0,train
11751,city_138,0.836,Male,No,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58.0,0,train
12038,city_90,0.698,Male,Has,Full time course,Masters,,,,,,44.0,1,train
28590,city_16,0.91,Male,Has,,Masters,STEM,6,50-99,Funded Startup,1,72.0,0,train
32699,city_103,0.92,,Has,no_enrollment,High School,,18,10000+,Pvt Ltd,1,80.0,0,train
10370,city_75,0.939,Male,Has,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166.0,0,train
4095,city_10,0.895,,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25.0,0,train
5340,city_103,0.92,Male,Has,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109.0,0,train
9217,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37.0,0,train
15294,city_11,0.55,,No,Full time course,Graduate,STEM,4,,,never,55.0,1,train
23901,city_103,0.92,Male,No,,,,3,,,never,32.0,0,train
5673,city_45,0.89,Male,No,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51.0,0,train
25421,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84.0,0,train
20698,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72.0,0,train
41,city_100,0.887,Male,Has,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,47.0,0,train
23636,city_67,0.855,Male,No,Full time course,Graduate,STEM,12,,,4,47.0,0,train
9387,city_73,0.754,Male,Has,,High School,,6,<10,Funded Startup,2,20.0,0,train
21466,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,8,,,1,198.0,1,train
9515,city_103,0.92,Male,No,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64.0,0,train
20743,city_50,0.8959999999999999,Male,Has,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23.0,1,train
25766,city_71,0.884,Male,No,Full time course,Masters,STEM,14,100-500,Public Sector,3,96.0,0,train
4626,city_21,0.624,Male,No,no_enrollment,High School,,2,,Pvt Ltd,never,306.0,0,train
4642,city_73,0.754,Male,Has,no_enrollment,Graduate,STEM,9,<10,NGO,1,8.0,0,train
16178,city_46,0.762,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48.0,0,train
1829,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,98.0,1,train
2377,city_114,0.926,,No,no_enrollment,Phd,STEM,7,500-999,NGO,never,46.0,0,train
8287,city_103,0.92,Male,No,Full time course,Graduate,STEM,1,,,1,53.0,1,train
10529,city_103,0.92,Male,Has,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102.0,0,train
30608,city_160,0.92,,No,Full time course,Graduate,STEM,4,,,1,76.0,0,train
27546,city_103,0.92,Male,No,no_enrollment,Primary School,,1,,,never,43.0,0,train
32324,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,32.0,0,train
8442,city_67,0.855,,Has,no_enrollment,Graduate,STEM,5,,,1,54.0,0,train
8151,city_162,0.767,,Has,Full time course,Masters,STEM,8,10/49,Pvt Ltd,1,7.0,0,train
15796,city_71,0.884,Female,Has,no_enrollment,Masters,STEM,3,,,2,322.0,1,train
9420,city_80,0.847,,Has,no_enrollment,,,>20,500-999,,never,96.0,0,train
17083,city_160,0.92,Female,Has,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,7.0,0,train
16414,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,53.0,0,train
32340,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,1,161.0,0,train
18462,city_136,0.897,Male,No,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,11.0,0,train
7996,city_41,0.8270000000000001,,Has,no_enrollment,Graduate,STEM,9,100-500,Public Sector,2,6.0,0,train
30636,city_21,0.624,Male,No,Full time course,Graduate,STEM,1,50-99,,1,72.0,1,train
29982,city_105,0.794,Female,Has,no_enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,182.0,0,train
29217,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,67.0,0,train
18454,city_128,0.527,Female,No,no_enrollment,Graduate,STEM,1,,,1,50.0,0,train
22508,city_71,0.884,Female,No,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,1,16.0,0,train
25969,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,38.0,0,train
28080,city_103,0.92,Other,Has,no_enrollment,Graduate,Arts,5,10/49,Early Stage Startup,1,98.0,0,train
21134,city_70,0.698,Male,No,Part time course,Graduate,STEM,4,,,2,7.0,1,train
30925,city_160,0.92,Male,No,Full time course,Graduate,STEM,2,,,1,88.0,0,train
29000,city_71,0.884,Male,Has,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,112.0,0,train
26925,city_158,0.7659999999999999,Other,Has,Full time course,Graduate,STEM,15,5000-9999,,never,30.0,1,train
7696,city_123,0.738,,Has,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,9.0,0,train
25525,city_67,0.855,Other,No,Full time course,High School,,4,10000+,Pvt Ltd,1,36.0,0,train
21989,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,4,24.0,0,train
10984,city_103,0.92,Male,Has,no_enrollment,Masters,Humanities,2,10000+,NGO,1,28.0,0,train
26543,city_173,0.878,Male,Has,Part time course,Graduate,STEM,10,50-99,Public Sector,1,166.0,0,train
32043,city_21,0.624,Male,Has,Full time course,Masters,STEM,10,50-99,Pvt Ltd,2,61.0,1,train
15343,city_46,0.762,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Public Sector,3,24.0,0,train
30967,city_16,0.91,Male,No,Full time course,Graduate,STEM,10,,,1,8.0,1,train
30191,city_165,0.903,Male,Has,no_enrollment,Graduate,STEM,9,,,1,133.0,0,train
13537,city_67,0.855,Male,Has,no_enrollment,Graduate,STEM,14,,,>4,143.0,0,train
23185,city_173,0.878,Male,Has,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,29.0,0,train
1434,city_103,0.92,,Has,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,53.0,0,train
9600,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,10000+,Public Sector,>4,11.0,1,train
25963,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,50-99,,1,7.0,0,train
5141,city_46,0.762,Male,Has,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,>4,87.0,0,train
657,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,8,10/49,Funded Startup,1,18.0,0,train
29991,city_41,0.8270000000000001,Male,Has,no_enrollment,Graduate,Arts,9,1000-4999,Pvt Ltd,1,76.0,1,train
18759,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,114.0,0,train
23081,city_103,0.92,,No,Full time course,High School,,5,,,,56.0,0,train
5731,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,7,50-99,,>4,30.0,0,train
20135,city_83,0.923,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,80.0,0,train
18620,city_40,0.7759999999999999,Male,Has,Full time course,Graduate,STEM,14,1000-4999,Pvt Ltd,never,52.0,0,train
24226,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,13.0,0,train
10092,city_162,0.767,,Has,no_enrollment,Graduate,STEM,4,100-500,Public Sector,never,42.0,0,train
1950,city_162,0.767,,Has,Part time course,Masters,STEM,6,50-99,Pvt Ltd,1,56.0,1,train
7909,city_21,0.624,Male,No,no_enrollment,Primary School,,2,,,never,12.0,1,train
11966,city_138,0.836,Male,Has,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,36.0,0,train
10017,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,67.0,0,train
28391,city_21,0.624,,Has,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,13.0,1,train
361,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,100.0,0,train
20797,city_16,0.91,Male,Has,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,1,58.0,0,train
25041,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,18.0,1,train
18476,city_21,0.624,,Has,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,2,90.0,1,train
26668,city_12,0.64,,No,no_enrollment,Masters,STEM,6,10000+,,1,59.0,0,train
18586,city_102,0.804,,Has,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,2,35.0,0,train
17783,city_65,0.802,Male,Has,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,11.0,0,train
13256,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,,,2,15.0,1,train
6283,city_103,0.92,Male,Has,no_enrollment,Graduate,Other,10,50-99,Pvt Ltd,>4,206.0,0,train
2586,city_7,0.647,,Has,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,130.0,0,train
15279,city_103,0.92,,No,,,,1,,,never,30.0,0,train
28468,city_28,0.939,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,88.0,0,train
17941,city_21,0.624,,No,no_enrollment,Masters,Business Degree,<1,10000+,Pvt Ltd,1,18.0,0,train
23384,city_21,0.624,,Has,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,41.0,0,train
4978,city_114,0.926,Male,Has,Part time course,Masters,STEM,14,10000+,Pvt Ltd,2,16.0,0,train
28641,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,95.0,0,train
28915,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,6,,Public Sector,1,53.0,0,train
33367,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,220.0,1,train
14999,city_67,0.855,,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,21.0,0,train
3999,city_72,0.795,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,94.0,0,train
9860,city_103,0.92,Male,Has,no_enrollment,Graduate,No Major,17,10/49,Pvt Ltd,3,20.0,0,train
31153,city_101,0.5579999999999999,Male,No,no_enrollment,Graduate,STEM,8,,,never,47.0,1,train
26616,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,2,60.0,0,train
24366,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,78.0,1,train
19986,city_103,0.92,,No,no_enrollment,Graduate,STEM,4,10000+,Public Sector,1,5.0,0,train
17786,city_105,0.794,Male,Has,no_enrollment,,,6,50-99,,1,20.0,0,train
1396,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2.0,0,train
22954,city_105,0.794,Female,Has,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,>4,206.0,0,train
14775,city_67,0.855,Male,No,no_enrollment,High School,,12,,,1,90.0,0,train
1563,city_19,0.682,Male,Has,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,3,25.0,0,train
29612,city_21,0.624,Male,Has,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,8.0,1,train
23856,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,22.0,0,train
30441,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,19,100-500,Pvt Ltd,>4,90.0,0,train
22742,city_16,0.91,,Has,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,56.0,0,train
30265,city_103,0.92,Male,Has,Full time course,High School,,10,,,2,81.0,1,train
11545,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,120.0,0,train
2404,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,18.0,1,train
7243,city_100,0.887,,Has,no_enrollment,High School,,>20,50-99,Pvt Ltd,never,19.0,0,train
19555,city_65,0.802,Male,Has,Full time course,Graduate,STEM,8,5000-9999,Pvt Ltd,2,314.0,0,train
20486,city_75,0.939,,No,no_enrollment,Graduate,STEM,>20,,,2,15.0,0,train
17400,city_16,0.91,Male,No,Full time course,Graduate,STEM,2,,,never,10.0,0,train
